toolkit,now,run,base_sym,quote_sym,top_bid_xch,top_ask_xch,bid_acct_bal_BTC,bid_acct_bal_USD,ask_acct_bal_BTC,ask_acct_bal_USD,top_bid_prc_USD,top_ask_prc_USD,top_bid_fee,top_ask_fee,bid_inc_fees_USD,ask_inc_fees_USD,profit_inc_fees_USD,pro_rata_bid_USD,pro_rata_ask_USD,PRORATA_PROFIT_USD,MAXPROFIT_USD,TTL_BALANCE_BTC_IN,TTL_BALANCE_US_IN,proceed,description
<k_toolKit.Toolkit object at 0x1014e09d0>,20_04_20__08_25_48_170446,0,BTC,USDT,Binance,HitBtc,0.0517960387628917,370.99042254,0.0694420493614444,497.32,7182.79,7180.56,0.00075,0.0007,7177.4029075,7185.589912939058,-8.187005439058339,71.774029075,71.85589912939058,-0.0818700543905834,-0.0818700543905834,0.1465161327941658,1049.37073699,0,0,False,threshold
<k_toolKit.Toolkit object at 0x1014e09d0>,20_04_20__08_25_50_580771,1,BTC,USDT,Binance,HitBtc,0.0517960387628917,370.99042254,0.0694420493614444,497.32,7182.99,7180.39,0.00075,0.0007,7177.6027575,7185.4197938557,-7.817036355700111,71.776027575,71.85419793855701,-0.07817036355700112,-0.07817036355700112,0.1465161327941658,1049.37073699,0,0,False,threshold
<k_toolKit.Toolkit object at 0x1014e09d0>,20_04_20__08_25_50_996061,2,BTC,USDT,Binance,HitBtc,0.0517960387628917,370.99042254,0.0694420493614444,497.32,7182.97,7180.43,0.00075,0.0007,7177.5827725,7185.4598218753135,-7.877049375313618,71.775827725,71.85459821875314,-0.07877049375313618,-0.07817036355700112,0.1465161327941658,1049.37073699,0,0,False,threshold
<k_toolKit.Toolkit object at 0x1014e09d0>,20_04_20__08_25_51_305449,3,BTC,USDT,Binance,HitBtc,0.0517960387628917,370.99042254,0.0694420493614444,497.32,7182.97,7180.39,0.00075,0.0007,7177.5827725,7185.4197938557,-7.837021355700017,71.775827725,71.85419793855701,-0.07837021355700018,-0.07817036355700112,0.1465161327941658,1049.37073699,0,0,False,threshold
<k_toolKit.Toolkit object at 0x1014e09d0>,20_04_20__08_25_51_607072,4,BTC,USDT,Binance,HitBtc,0.0517960387628917,370.99042254,0.0694420493614444,497.32,7182.97,7180.31,0.00075,0.0007,7177.5827725,7185.339737816472,-7.756965316471906,71.775827725,71.85339737816471,-0.07756965316471906,-0.07756965316471906,0.1465161327941658,1049.37073699,0,0,False,threshold
<k_toolKit.Toolkit object at 0x1014e09d0>,20_04_20__08_25_52_123705,5,BTC,USDT,Binance,HitBtc,0.0517960387628917,370.99042254,0.0694420493614444,497.32,7182.94,7180.44,0.00075,0.0007,7177.552795,7185.469828880216,-7.917033880215968,71.77552795,71.85469828880215,-0.07917033880215968,-0.07756965316471906,0.1465161327941658,1049.37073699,0,0,False,threshold
<k_toolKit.Toolkit object at 0x1014e09d0>,20_04_20__08_25_52_641881,6,BTC,USDT,Binance,HitBtc,0.0517960387628917,370.99042254,0.0694420493614444,497.32,7183.33,7180.56,0.00075,0.0007,7177.9425025,7185.589912939058,-7.647410439058149,71.77942502500001,71.85589912939058,-0.07647410439058148,-0.07647410439058148,0.1465161327941658,1049.37073699,0,0,False,threshold
<k_toolKit.Toolkit object at 0x1014e09d0>,20_04_20__08_25_53_155830,7,BTC,USDT,Binance,HitBtc,0.0517960387628917,370.99042254,0.0694420493614444,497.32,7183.31,7180.52,0.00075,0.0007,7177.9225175,7185.549884919445,-7.627367419444454,71.77922517500001,71.85549884919445,-0.07627367419444454,-0.07627367419444454,0.1465161327941658,1049.37073699,0,0,False,threshold
<k_toolKit.Toolkit object at 0x1014e09d0>,20_04_20__08_25_53_453341,8,BTC,USDT,Binance,HitBtc,0.0517960387628917,370.99042254,0.0694420493614444,497.32,7182.03,7179.63,0.00075,0.0007,7176.6434775,7184.659261483039,-8.015783983039,71.766434775,71.84659261483039,-0.08015783983039,-0.07627367419444454,0.1465161327941658,1049.37073699,0,0,False,threshold
<k_toolKit.Toolkit object at 0x1014e09d0>,20_04_20__08_25_53_804194,9,BTC,USDT,Binance,HitBtc,0.0517960387628917,370.99042254,0.0694420493614444,497.32,7181.81,7178.48,0.00075,0.0007,7176.4236425,7183.508455919143,-7.084813419142847,71.764236425,71.83508455919143,-0.07084813419142848,-0.07084813419142848,0.1465161327941658,1049.37073699,0,0,False,threshold
