toolkit,now,run,base_sym,quote_sym,top_bid_xch,top_ask_xch,bid_acct_bal_BTC,bid_acct_bal_USD,ask_acct_bal_BTC,ask_acct_bal_USD,top_bid_prc_USD,top_ask_prc_USD,top_bid_fee,top_ask_fee,bid_inc_fees_USD,ask_inc_fees_USD,profit_inc_fees_USD,pro_rata_bid_USD,pro_rata_ask_USD,PRO_RATA_PROFIT_USD,TTL_BALANCE_BTC,TTL_BALANCE_US
<k_toolKit.Toolkit object at 0x10e0be9d0>,20_04_19__19_51_10_180521,0,BTC,USDT,Kucoin,HitBtc,0.025318340517364,181.06031445,0.0695253925958437,497.32,7148.7,7147.86,0.0008,0.0007,7142.98104,7152.867006904833,-9.885966904833367,71.4298104,71.52867006904833,-0.09885966904833367,0.1467141826910707,1049.37073699,False,threshold
<k_toolKit.Toolkit object at 0x10e0be9d0>,20_04_19__19_51_14_211133,1,BTC,USDT,Kucoin,HitBtc,0.025318340517364,181.06031445,0.0695253925958437,497.32,7148.7,7147.86,0.0008,0.0007,7142.98104,7152.867006904833,-9.885966904833367,71.4298104,71.52867006904833,-0.09885966904833367,0.1467141826910707,1049.37073699,False,threshold
<k_toolKit.Toolkit object at 0x10e0be9d0>,20_04_19__19_51_15_677134,2,BTC,USDT,Kucoin,HitBtc,0.025318340517364,181.06031445,0.0695253925958437,497.32,7148.7,7147.42,0.0008,0.0007,7142.98104,7152.4266986890825,-9.445658689082848,71.4298104,71.52426698689082,-0.09445658689082848,0.1467141826910707,1049.37073699,False,threshold
<k_toolKit.Toolkit object at 0x10e0be9d0>,20_04_19__19_51_17_010501,3,BTC,USDT,Kucoin,HitBtc,0.025318340517364,181.06031445,0.0695253925958437,497.32,7148.7,7147.02,0.0008,0.0007,7142.98104,7152.026418492946,-9.045378492945929,71.4298104,71.52026418492946,-0.0904537849294593,0.1467141826910707,1049.37073699,False,threshold
<k_toolKit.Toolkit object at 0x10e0be9d0>,20_04_19__19_51_18_352871,4,BTC,USDT,Kucoin,HitBtc,0.025318340517364,181.06031445,0.0695253925958437,497.32,7148.7,7146.65,0.0008,0.0007,7142.98104,7151.6561593115175,-8.675119311517847,71.4298104,71.51656159311517,-0.08675119311517847,0.1467141826910707,1049.37073699,False,threshold
<k_toolKit.Toolkit object at 0x10e0be9d0>,20_04_19__19_51_19_722906,5,BTC,USDT,Kucoin,HitBtc,0.025318340517364,181.06031445,0.0695253925958437,497.32,7148.7,7146.75,0.0008,0.0007,7142.98104,7151.756229360552,-8.775189360552758,71.4298104,71.51756229360552,-0.08775189360552758,0.1467141826910707,1049.37073699,False,threshold
<k_toolKit.Toolkit object at 0x10e0be9d0>,20_04_19__19_51_21_104308,6,BTC,USDT,Kucoin,HitBtc,0.025318340517364,181.06031445,0.0695253925958437,497.32,7148.7,7146.54,0.0008,0.0007,7142.98104,7151.546082257581,-8.565042257580899,71.4298104,71.5154608225758,-0.08565042257580899,0.1467141826910707,1049.37073699,False,threshold
<k_toolKit.Toolkit object at 0x10e0be9d0>,20_04_19__19_51_22_418125,7,BTC,USDT,Kucoin,HitBtc,0.025318340517364,181.06031445,0.0695253925958437,497.32,7148.7,7146.54,0.0008,0.0007,7142.98104,7151.546082257581,-8.565042257580899,71.4298104,71.5154608225758,-0.08565042257580899,0.1467141826910707,1049.37073699,False,threshold
<k_toolKit.Toolkit object at 0x10e0be9d0>,20_04_19__19_51_23_869394,8,BTC,USDT,Kucoin,HitBtc,0.025318340517364,181.06031445,0.0695253925958437,497.32,7148.7,7146.54,0.0008,0.0007,7142.98104,7151.546082257581,-8.565042257580899,71.4298104,71.5154608225758,-0.08565042257580899,0.1467141826910707,1049.37073699,False,threshold
<k_toolKit.Toolkit object at 0x10e0be9d0>,20_04_19__19_51_25_301746,9,BTC,USDT,Kucoin,HitBtc,0.025318340517364,181.06031445,0.0695253925958437,497.32,7148.7,7146.54,0.0008,0.0007,7142.98104,7151.546082257581,-8.565042257580899,71.4298104,71.5154608225758,-0.08565042257580899,0.1467141826910707,1049.37073699,False,threshold
