toolkit,now,run,base_sym,quote_sym,top_bid_xch,top_ask_xch,bid_acct_bal_BTC,bid_acct_bal_USD,ask_acct_bal_BTC,ask_acct_bal_USD,top_bid_prc_USD,top_ask_prc_USD,top_bid_fee,top_ask_fee,bid_inc_fees_USD,ask_inc_fees_USD,profit_inc_fees_USD,pro_rata_bid_USD,pro_rata_ask_USD,PRORATA_PROFIT_USD,MAXPROFIT_USD,TTL_BALANCE_BTC_IN,TTL_BALANCE_US_IN,proceed,description
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_15_416027,10,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7021.0,7020.2,0.0008,0.0007,7015.3832,7025.1175823076155,-9.734382307615306,70.15383200000001,70.25117582307615,-0.09734382307615307,-0.09734382307615307,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_15_743211,11,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7021.0,7020.16,0.0008,0.0007,7015.3832,7025.077554288002,-9.694354288001705,70.15383200000001,70.25077554288002,-0.09694354288001705,-0.09694354288001705,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_16_016064,12,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7021.0,7020.09,0.0008,0.0007,7015.3832,7025.007505253678,-9.624305253677448,70.15383200000001,70.25007505253677,-0.09624305253677448,-0.09624305253677448,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_16_295555,13,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7021.0,7020.09,0.0008,0.0007,7015.3832,7025.007505253678,-9.624305253677448,70.15383200000001,70.25007505253677,-0.09624305253677448,-0.09624305253677448,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_16_570062,14,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7021.0,7020.03,0.0008,0.0007,7015.3832,7024.947463224257,-9.564263224257047,70.15383200000001,70.24947463224258,-0.09564263224257047,-0.09564263224257047,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_16_847869,15,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7021.0,7019.92,0.0008,0.0007,7015.3832,7024.837386170319,-9.45418617031919,70.15383200000001,70.2483738617032,-0.0945418617031919,-0.0945418617031919,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_17_163852,16,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7021.0,7020.04,0.0008,0.0007,7015.3832,7024.95747022916,-9.574270229159993,70.15383200000001,70.24957470229161,-0.09574270229159992,-0.0945418617031919,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_17_444180,17,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7021.0,7019.94,0.0008,0.0007,7015.3832,7024.857400180126,-9.47420018012599,70.15383200000001,70.24857400180126,-0.09474200180125991,-0.0945418617031919,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_17_715284,18,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7021.0,7020.01,0.0008,0.0007,7015.3832,7024.9274492144505,-9.544249214450247,70.15383200000001,70.24927449214451,-0.09544249214450247,-0.0945418617031919,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_18_009483,19,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7021.0,7020.03,0.0008,0.0007,7015.3832,7024.947463224257,-9.564263224257047,70.15383200000001,70.24947463224258,-0.09564263224257047,-0.0945418617031919,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_18_281753,20,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7021.0,7020.11,0.0008,0.0007,7015.3832,7025.0275192634845,-9.644319263484249,70.15383200000001,70.25027519263485,-0.0964431926348425,-0.0945418617031919,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_18_603999,21,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7021.0,7020.53,0.0008,0.0007,7015.3832,7025.447813469428,-10.064613469427968,70.15383200000001,70.25447813469428,-0.10064613469427969,-0.0945418617031919,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_18_894877,22,BTC,USDT,Kucoin,Binance,0.0460753641935831,323.83839345,0.0528202010041367,371.22644698,7021.0,7020.81,0.0008,0.00075,7015.3832,7026.079559669753,-10.696359669752383,70.15383200000001,70.26079559669753,-0.10696359669752382,-0.0945418617031919,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_19_219555,23,BTC,USDT,Kucoin,Binance,0.0460753641935831,323.83839345,0.0528202010041367,371.22644698,7021.0,7020.63,0.0008,0.00075,7015.3832,7025.899424568426,-10.516224568425969,70.15383200000001,70.25899424568426,-0.10516224568425969,-0.0945418617031919,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_19_506062,24,BTC,USDT,Kucoin,Binance,0.0460753641935831,323.83839345,0.0528202010041367,371.22644698,7021.0,7020.63,0.0008,0.00075,7015.3832,7025.899424568426,-10.516224568425969,70.15383200000001,70.25899424568426,-0.10516224568425969,-0.0945418617031919,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_19_794913,25,BTC,USDT,Kucoin,Binance,0.0460753641935831,323.83839345,0.0528202010041367,371.22644698,7021.0,7020.63,0.0008,0.00075,7015.3832,7025.899424568426,-10.516224568425969,70.15383200000001,70.25899424568426,-0.10516224568425969,-0.0945418617031919,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_20_075595,26,BTC,USDT,Kucoin,Binance,0.0460753641935831,323.83839345,0.0528202010041367,371.22644698,7021.0,7020.63,0.0008,0.00075,7015.3832,7025.899424568426,-10.516224568425969,70.15383200000001,70.25899424568426,-0.10516224568425969,-0.0945418617031919,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_20_357156,27,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7021.0,7020.41,0.0008,0.0007,7015.3832,7025.327729410587,-9.944529410587165,70.15383200000001,70.25327729410587,-0.09944529410587166,-0.0945418617031919,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_20_657355,28,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7021.0,7020.13,0.0008,0.0007,7015.3832,7025.047533273291,-9.66433327329105,70.15383200000001,70.25047533273292,-0.0966433327329105,-0.0945418617031919,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_20_957169,29,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7021.0,7020.2,0.0008,0.0007,7015.3832,7025.1175823076155,-9.734382307615306,70.15383200000001,70.25117582307615,-0.09734382307615307,-0.0945418617031919,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_21_245893,30,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7021.0,7020.32,0.0008,0.0007,7015.3832,7025.237666366456,-9.854466366456109,70.15383200000001,70.25237666366456,-0.09854466366456109,-0.0945418617031919,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_21_538513,31,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7021.0,7020.21,0.0008,0.0007,7015.3832,7025.127589312519,-9.74438931251916,70.15383200000001,70.2512758931252,-0.09744389312519161,-0.0945418617031919,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_21_821762,32,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7021.0,7020.24,0.0008,0.0007,7015.3832,7025.157610327229,-9.774410327228907,70.15383200000001,70.2515761032723,-0.09774410327228907,-0.0945418617031919,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_22_112739,33,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7021.0,7020.29,0.0008,0.0007,7015.3832,7025.207645351747,-9.824445351746363,70.15383200000001,70.25207645351746,-0.09824445351746362,-0.0945418617031919,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_22_401349,34,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7021.0,7020.2,0.0008,0.0007,7015.3832,7025.1175823076155,-9.734382307615306,70.15383200000001,70.25117582307615,-0.09734382307615307,-0.0945418617031919,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_22_701915,35,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7021.0,7020.05,0.0008,0.0007,7015.3832,7024.967477234064,-9.584277234063848,70.15383200000001,70.24967477234064,-0.09584277234063848,-0.0945418617031919,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_23_148141,36,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7021.0,7019.8,0.0008,0.0007,7015.3832,7024.717302111479,-9.334102111478387,70.15383200000001,70.24717302111479,-0.09334102111478387,-0.09334102111478387,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_23_445325,37,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7021.0,7019.81,0.0008,0.0007,7015.3832,7024.7273091163825,-9.344109116382242,70.15383200000001,70.24727309116382,-0.09344109116382242,-0.09334102111478387,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_23_729039,38,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7021.0,7019.81,0.0008,0.0007,7015.3832,7024.7273091163825,-9.344109116382242,70.15383200000001,70.24727309116382,-0.09344109116382242,-0.09334102111478387,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_24_031107,39,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7021.0,7019.81,0.0008,0.0007,7015.3832,7024.7273091163825,-9.344109116382242,70.15383200000001,70.24727309116382,-0.09344109116382242,-0.09334102111478387,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_24_326869,40,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7021.0,7019.81,0.0008,0.0007,7015.3832,7024.7273091163825,-9.344109116382242,70.15383200000001,70.24727309116382,-0.09344109116382242,-0.09334102111478387,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_24_615128,41,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7021.0,7019.81,0.0008,0.0007,7015.3832,7024.7273091163825,-9.344109116382242,70.15383200000001,70.24727309116382,-0.09344109116382242,-0.09334102111478387,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_24_894541,42,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7021.0,7019.81,0.0008,0.0007,7015.3832,7024.7273091163825,-9.344109116382242,70.15383200000001,70.24727309116382,-0.09344109116382242,-0.09334102111478387,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_25_173061,43,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7021.0,7019.3,0.0008,0.0007,7015.3832,7024.216951866307,-8.833751866306557,70.15383200000001,70.24216951866308,-0.08833751866306556,-0.08833751866306556,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_25_462980,44,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7021.0,7019.3,0.0008,0.0007,7015.3832,7024.216951866307,-8.833751866306557,70.15383200000001,70.24216951866308,-0.08833751866306556,-0.08833751866306556,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_25_742680,45,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7021.0,7019.3,0.0008,0.0007,7015.3832,7024.216951866307,-8.833751866306557,70.15383200000001,70.24216951866308,-0.08833751866306556,-0.08833751866306556,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_26_019440,46,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7021.0,7019.3,0.0008,0.0007,7015.3832,7024.216951866307,-8.833751866306557,70.15383200000001,70.24216951866308,-0.08833751866306556,-0.08833751866306556,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_26_299592,47,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7021.0,7019.3,0.0008,0.0007,7015.3832,7024.216951866307,-8.833751866306557,70.15383200000001,70.24216951866308,-0.08833751866306556,-0.08833751866306556,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_26_581654,48,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7021.0,7019.3,0.0008,0.0007,7015.3832,7024.216951866307,-8.833751866306557,70.15383200000001,70.24216951866308,-0.08833751866306556,-0.08833751866306556,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_26_881277,49,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7021.0,7019.3,0.0008,0.0007,7015.3832,7024.216951866307,-8.833751866306557,70.15383200000001,70.24216951866308,-0.08833751866306556,-0.08833751866306556,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_27_162905,50,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7021.0,7018.98,0.0008,0.0007,7015.3832,7023.896727709396,-8.51352770939593,70.15383200000001,70.23896727709396,-0.08513527709395931,-0.08513527709395931,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_27_451221,51,BTC,USDT,Kucoin,Binance,0.0460753641935831,323.83839345,0.0528202010041367,371.22644698,7021.0,7020.6,0.0008,0.00075,7015.3832,7025.8694020515395,-10.486202051539294,70.15383200000001,70.25869402051539,-0.10486202051539295,-0.08513527709395931,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_27_735759,52,BTC,USDT,Kucoin,Binance,0.0460753641935831,323.83839345,0.0528202010041367,371.22644698,7021.0,7020.6,0.0008,0.00075,7015.3832,7025.8694020515395,-10.486202051539294,70.15383200000001,70.25869402051539,-0.10486202051539295,-0.08513527709395931,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_28_018980,53,BTC,USDT,Kucoin,Binance,0.0460753641935831,323.83839345,0.0528202010041367,371.22644698,7021.0,7020.6,0.0008,0.00075,7015.3832,7025.8694020515395,-10.486202051539294,70.15383200000001,70.25869402051539,-0.10486202051539295,-0.08513527709395931,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_28_314904,54,BTC,USDT,Kucoin,Binance,0.0460753641935831,323.83839345,0.0528202010041367,371.22644698,7021.0,7020.6,0.0008,0.00075,7015.3832,7025.8694020515395,-10.486202051539294,70.15383200000001,70.25869402051539,-0.10486202051539295,-0.08513527709395931,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_28_614144,55,BTC,USDT,Kucoin,Binance,0.0460753641935831,323.83839345,0.0528202010041367,371.22644698,7021.0,7020.6,0.0008,0.00075,7015.3832,7025.8694020515395,-10.486202051539294,70.15383200000001,70.25869402051539,-0.10486202051539295,-0.08513527709395931,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_28_933093,56,BTC,USDT,Kucoin,Binance,0.0460753641935831,323.83839345,0.0528202010041367,371.22644698,7021.0,7020.57,0.0008,0.00075,7015.3832,7025.839379534651,-10.4561795346508,70.15383200000001,70.2583937953465,-0.104561795346508,-0.08513527709395931,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_29_222077,57,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7020.9,7019.15,0.0008,0.0007,7015.28328,7024.066846792754,-8.783566792754755,70.1528328,70.24066846792755,-0.08783566792754754,-0.08513527709395931,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_29_506823,58,BTC,USDT,Kucoin,Binance,0.0460753641935831,323.83839345,0.0528202010041367,371.22644698,7020.9,7018.72,0.0008,0.00075,7015.28328,7023.987990993245,-8.704710993245499,70.1528328,70.23987990993245,-0.08704710993245499,-0.08513527709395931,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_29_964897,59,BTC,USDT,Kucoin,Binance,0.0460753641935831,323.83839345,0.0528202010041367,371.22644698,7020.0,7018.72,0.0008,0.00075,7014.384,7023.987990993245,-9.603990993245134,70.14384,70.23987990993245,-0.09603990993245134,-0.08513527709395931,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_30_239845,60,BTC,USDT,Kucoin,Binance,0.0460753641935831,323.83839345,0.0528202010041367,371.22644698,7019.9,7017.53,0.0008,0.00075,7014.284079999999,7022.797097823367,-8.51301782336759,70.1428408,70.22797097823367,-0.08513017823367591,-0.08513017823367591,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_30_517626,61,BTC,USDT,Kucoin,Binance,0.0460753641935831,323.83839345,0.0528202010041367,371.22644698,7018.7,7017.44,0.0008,0.00075,7013.08504,7022.707030272704,-9.621990272704352,70.1308504,70.22707030272704,-0.09621990272704352,-0.08513017823367591,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_30_819771,62,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7018.6,7016.91,0.0008,0.0007,7012.98512,7021.825277694386,-8.840157694386107,70.1298512,70.21825277694387,-0.08840157694386107,-0.08513017823367591,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_31_110596,63,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7018.6,7016.9,0.0008,0.0007,7012.98512,7021.8152706894825,-8.830150689482252,70.1298512,70.21815270689483,-0.08830150689482252,-0.08513017823367591,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_31_399581,64,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7018.6,7016.38,0.0008,0.0007,7012.98512,7021.294906434505,-8.309786434504531,70.1298512,70.21294906434505,-0.0830978643450453,-0.0830978643450453,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_31_732519,65,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7018.0,7016.09,0.0008,0.0007,7012.3856,7021.004703292305,-8.619103292305226,70.123856,70.21004703292304,-0.08619103292305226,-0.0830978643450453,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_32_017781,66,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7018.0,7015.87,0.0008,0.0007,7012.3856,7020.784549184429,-8.398949184429512,70.123856,70.2078454918443,-0.08398949184429512,-0.0830978643450453,0.1900439065930439,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f899b09c5c0>,20_04_20__14_07_32_311813,67,BTC,USDT,Kucoin,HitBtc,0.0460753641935831,323.83839345,0.0911483413953241,640.27835905,7017.4,7015.87,0.0008,0.0007,7011.78608,7020.784549184429,-8.998469184429268,70.1178608,70.2078454918443,-0.08998469184429268,-0.0830978643450453,0.1900439065930439,1335.3431994799998,False,threshold
