toolkit,now,run,base_sym,quote_sym,top_bid_xch,top_ask_xch,bid_acct_bal_BTC,bid_acct_bal_USD,ask_acct_bal_BTC,ask_acct_bal_USD,top_bid_prc_USD,top_ask_prc_USD,top_bid_fee,top_ask_fee,bid_inc_fees_USD,ask_inc_fees_USD,profit_inc_fees_USD,pro_rata_bid_USD,pro_rata_ask_USD,PRO_RATA_PROFIT_USD,TTL_BALANCE_BTC,TTL_BALANCE_US
<k_toolKit.Toolkit object at 0x7f5a42f354a8>,20_04_19__08_27_08_143244,0,BTC,USDT,Kucoin,HitBtc,0.0253950439298579,181.06031445,0.069791266136765,497.32,7146.5,7143.76,0.0008,0.0007,7140.7828,7148.764134894426,-7.981334894426254,71.407828,71.48764134894427,-0.07981334894426255,0.14721705881837371,1049.37073699,False,threshold
<k_toolKit.Toolkit object at 0x7f5a42f354a8>,20_04_19__08_27_10_598053,1,BTC,USDT,Binance,HitBtc,0.0520307487517508,370.99042254,0.069791266136765,497.32,7146.57,7143.91,0.00075,0.0007,7141.210072499999,7148.914239967978,-7.70416746797855,71.41210072499999,71.48914239967978,-0.0770416746797855,0.14721705881837371,1049.37073699,False,threshold
<k_toolKit.Toolkit object at 0x7f5a42f354a8>,20_04_19__08_27_11_427552,2,BTC,USDT,Binance,HitBtc,0.0520307487517508,370.99042254,0.069791266136765,497.32,7146.57,7143.95,0.00075,0.0007,7141.210072499999,7148.954267987591,-7.744195487592151,71.41210072499999,71.48954267987591,-0.07744195487592151,0.14721705881837371,1049.37073699,False,threshold
<k_toolKit.Toolkit object at 0x7f5a42f354a8>,20_04_19__08_27_12_265639,3,BTC,USDT,Binance,HitBtc,0.0520307487517508,370.99042254,0.069791266136765,497.32,7146.7,7144.76,0.00075,0.0007,7141.339975,7149.76483538477,-8.42486038477,71.41339975,71.4976483538477,-0.0842486038477,0.14721705881837371,1049.37073699,False,threshold
<k_toolKit.Toolkit object at 0x7f5a42f354a8>,20_04_19__08_27_13_099438,4,BTC,USDT,Binance,HitBtc,0.0520307487517508,370.99042254,0.069791266136765,497.32,7147.01,7144.95,0.00075,0.0007,7141.6497425,7149.954968477935,-8.305225977935152,71.416497425,71.49954968477935,-0.08305225977935152,0.14721705881837371,1049.37073699,False,threshold
<k_toolKit.Toolkit object at 0x7f5a42f354a8>,20_04_19__08_27_13_908140,5,BTC,USDT,Kucoin,HitBtc,0.0253950439298579,181.06031445,0.069791266136765,497.32,7146.5,7143.99,0.0008,0.0007,7140.7828,7148.994296007205,-8.211496007204914,71.407828,71.48994296007206,-0.08211496007204915,0.14721705881837371,1049.37073699,False,threshold
<k_toolKit.Toolkit object at 0x7f5a42f354a8>,20_04_19__08_27_14_686928,6,BTC,USDT,Kucoin,HitBtc,0.0253950439298579,181.06031445,0.069791266136765,497.32,7146.5,7143.54,0.0008,0.0007,7140.7828,7148.5439807865505,-7.76118078655054,71.407828,71.4854398078655,-0.0776118078655054,0.14721705881837371,1049.37073699,False,threshold
<k_toolKit.Toolkit object at 0x7f5a42f354a8>,20_04_19__08_27_15_469055,7,BTC,USDT,Kucoin,HitBtc,0.0253950439298579,181.06031445,0.069791266136765,497.32,7146.5,7143.64,0.0008,0.0007,7140.7828,7148.644050835585,-7.861250835585452,71.407828,71.48644050835586,-0.07861250835585452,0.14721705881837371,1049.37073699,False,threshold
<k_toolKit.Toolkit object at 0x7f5a42f354a8>,20_04_19__08_27_16_259557,8,BTC,USDT,Kucoin,HitBtc,0.0253950439298579,181.06031445,0.069791266136765,497.32,7146.5,7143.68,0.0008,0.0007,7140.7828,7148.684078855199,-7.9012788551990525,71.407828,71.48684078855199,-0.07901278855199052,0.14721705881837371,1049.37073699,False,threshold
<k_toolKit.Toolkit object at 0x7f5a42f354a8>,20_04_19__08_27_17_047883,9,BTC,USDT,Kucoin,HitBtc,0.0253950439298579,181.06031445,0.069791266136765,497.32,7146.5,7143.67,0.0008,0.0007,7140.7828,7148.674071850295,-7.8912718502951975,71.407828,71.48674071850296,-0.07891271850295198,0.14721705881837371,1049.37073699,False,threshold
