toolkit,now,run,base_sym,quote_sym,top_bid_xch,top_ask_xch,bid_acct_bal_BTC,bid_acct_bal_USD,ask_acct_bal_BTC,ask_acct_bal_USD,top_bid_prc_USD,top_ask_prc_USD,top_bid_fee,top_ask_fee,bid_inc_fees_USD,ask_inc_fees_USD,profit_inc_fees_USD,pro_rata_bid_USD,pro_rata_ask_USD,PRORATA_PROFIT_USD,MAXPROFIT_USD,TTL_BALANCE_BTC_IN,TTL_BALANCE_US_IN,proceed,description
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_39_155347,0,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7044.71,7042.4,0.0007,0.0008,7039.778703,7048.038430744596,-8.259727744595693,70.39778703,70.48038430744596,-0.08259727744595693,-0.08259727744595693,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_41_118369,1,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7044.96,7042.4,0.0007,0.0008,7040.028528,7048.038430744596,-8.00990274459582,70.40028528,70.48038430744596,-0.0800990274459582,-0.0800990274459582,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_41_407849,2,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7045.1,7042.4,0.0007,0.0008,7040.16843,7048.038430744596,-7.870000744595927,70.4016843,70.48038430744596,-0.07870000744595927,-0.07870000744595927,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_41_683796,3,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7045.1,7042.4,0.0007,0.0008,7040.16843,7048.038430744596,-7.870000744595927,70.4016843,70.48038430744596,-0.07870000744595927,-0.07870000744595927,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_41_998595,4,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7045.12,7042.4,0.0007,0.0008,7040.188416,7048.038430744596,-7.850014744595683,70.40188416,70.48038430744596,-0.07850014744595683,-0.07850014744595683,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_42_338086,5,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7045.2,7043.3,0.0007,0.0008,7040.26836,7048.939151321058,-8.67079132105755,70.4026836,70.48939151321058,-0.0867079132105755,-0.07850014744595683,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_42_634130,6,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7045.53,7042.7,0.0007,0.0008,7040.598128999999,7048.33867093675,-7.74054193675056,70.40598128999999,70.4833867093675,-0.0774054193675056,-0.0774054193675056,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_42_923076,7,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7045.69,7042.7,0.0007,0.0008,7040.758016999999,7048.33867093675,-7.580653936750423,70.40758016999999,70.4833867093675,-0.07580653936750423,-0.07580653936750423,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_43_241037,8,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7045.7,7042.7,0.0007,0.0008,7040.76801,7048.33867093675,-7.570660936749846,70.4076801,70.4833867093675,-0.07570660936749846,-0.07570660936749846,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_43_525730,9,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7045.7,7043.3,0.0007,0.0008,7040.76801,7048.939151321058,-8.171141321057803,70.4076801,70.48939151321058,-0.08171141321057804,-0.07570660936749846,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_43_800458,10,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7046.26,7043.3,0.0007,0.0008,7041.327618,7048.939151321058,-7.611533321057323,70.41327618000001,70.48939151321058,-0.07611533321057323,-0.07570660936749846,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_44_088753,11,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7046.39,7043.3,0.0007,0.0008,7041.4575270000005,7048.939151321058,-7.481624321057097,70.41457527,70.48939151321058,-0.07481624321057098,-0.07481624321057098,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_44_376078,12,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7045.98,7043.3,0.0007,0.0008,7041.047814,7048.939151321058,-7.8913373210580176,70.41047814,70.48939151321058,-0.07891337321058017,-0.07481624321057098,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_44_679273,13,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7045.9,7043.3,0.0007,0.0008,7040.9678699999995,7048.939151321058,-7.971281321058086,70.4096787,70.48939151321058,-0.07971281321058087,-0.07481624321057098,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_44_963452,14,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7045.92,7043.3,0.0007,0.0008,7040.987856,7048.939151321058,-7.951295321057842,70.40987856,70.48939151321058,-0.07951295321057841,-0.07481624321057098,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_45_248266,15,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7045.69,7043.3,0.0007,0.0008,7040.758016999999,7048.939151321058,-8.18113432105838,70.40758016999999,70.48939151321058,-0.0818113432105838,-0.07481624321057098,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_45_545082,16,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7045.8,7043.3,0.0007,0.0008,7040.86794,7048.939151321058,-8.07121132105749,70.4086794,70.48939151321058,-0.0807121132105749,-0.07481624321057098,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_45_823381,17,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7046.02,7043.3,0.0007,0.0008,7041.087786,7048.939151321058,-7.8513653210575285,70.41087786,70.48939151321058,-0.07851365321057528,-0.07481624321057098,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_46_106307,18,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7046.16,7043.3,0.0007,0.0008,7041.227688,7048.939151321058,-7.711463321057636,70.41227688000001,70.48939151321058,-0.07711463321057636,-0.07481624321057098,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_46_401882,19,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7046.75,7043.3,0.0007,0.0008,7041.817274999999,7048.939151321058,-7.121876321058153,70.41817275,70.48939151321058,-0.07121876321058153,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_46_698121,20,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7045.62,7043.3,0.0007,0.0008,7040.688066,7048.939151321058,-8.251085321057872,70.40688066,70.48939151321058,-0.08251085321057872,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_46_983763,21,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7045.62,7043.3,0.0007,0.0008,7040.688066,7048.939151321058,-8.251085321057872,70.40688066,70.48939151321058,-0.08251085321057872,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_47_273459,22,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7045.62,7043.3,0.0007,0.0008,7040.688066,7048.939151321058,-8.251085321057872,70.40688066,70.48939151321058,-0.08251085321057872,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_47_572745,23,BTC,USDT,Binance,Kucoin,0.0527752586708696,371.22644698,0.0460393368543085,323.83839345,7045.66,7043.3,0.00075,0.0008,7040.375755,7048.939151321058,-8.563396321057553,70.40375755000001,70.48939151321058,-0.08563396321057554,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_47_852824,24,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7045.66,7043.3,0.0007,0.0008,7040.728037999999,7048.939151321058,-8.211113321058292,70.40728037999999,70.48939151321058,-0.08211113321058293,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_48_141381,25,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7045.66,7043.9,0.0007,0.0008,7040.728037999999,7049.539631705364,-8.81159370536443,70.40728037999999,70.49539631705363,-0.0881159370536443,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_48_416970,26,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7045.69,7043.9,0.0007,0.0008,7040.758016999999,7049.539631705364,-8.781614705364518,70.40758016999999,70.49539631705363,-0.08781614705364518,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_48_711216,27,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7045.79,7044.9,0.0007,0.0008,7040.8579469999995,7050.540432345876,-9.682485345876557,70.40857946999999,70.50540432345876,-0.09682485345876557,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_48_994050,28,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7046.21,7043.9,0.0007,0.0008,7041.277653,7049.539631705364,-8.261978705363617,70.41277653,70.49539631705363,-0.08261978705363618,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_49_307044,29,BTC,USDT,Binance,Kucoin,0.0527752586708696,371.22644698,0.0460393368543085,323.83839345,7046.99,7044.8,0.00075,0.0008,7041.7047575,7050.440352281826,-8.735594781825966,70.417047575,70.50440352281827,-0.08735594781825967,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_49_787072,30,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7048.13,7045.3,0.0007,0.0008,7043.196309,7050.940752602082,-7.744443602082356,70.43196309,70.50940752602082,-0.07744443602082356,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_50_123011,31,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7048.58,7045.3,0.0007,0.0008,7043.6459939999995,7050.940752602082,-7.294758602082766,70.43645993999999,70.50940752602082,-0.07294758602082765,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_50_414179,32,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7048.6,7046.5,0.0007,0.0008,7043.66598,7052.141713370696,-8.475733370696616,70.4366598,70.52141713370696,-0.08475733370696617,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_50_741883,33,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7049.27,7046.5,0.0007,0.0008,7044.335511,7052.141713370696,-7.806202370696155,70.44335511,70.52141713370696,-0.07806202370696155,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_51_037471,34,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7050.38,7048.3,0.0007,0.0008,7045.444734,7053.943154523619,-8.498420523619643,70.45444734,70.5394315452362,-0.08498420523619643,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_51_336968,35,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7050.69,7047.9,0.0007,0.0008,7045.754516999999,7053.542834267414,-7.788317267414641,70.45754516999999,70.53542834267414,-0.0778831726741464,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_51_635967,36,BTC,USDT,HitBtc,Binance,0.0909899906393236,640.27835905,0.0527752586708696,371.22644698,7050.7,7047.8,0.0007,0.00075,7045.76451,7053.089817363023,-7.325307363023057,70.45764510000001,70.53089817363023,-0.07325307363023058,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_51_947909,37,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7050.66,7047.9,0.0007,0.0008,7045.7245379999995,7053.542834267414,-7.818296267414553,70.45724538,70.53542834267414,-0.07818296267414553,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_52_231734,38,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7050.66,7047.9,0.0007,0.0008,7045.7245379999995,7053.542834267414,-7.818296267414553,70.45724538,70.53542834267414,-0.07818296267414553,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_52_521253,39,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7050.71,7047.9,0.0007,0.0008,7045.774503,7053.542834267414,-7.768331267414396,70.45774503,70.53542834267414,-0.07768331267414397,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_52_822378,40,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7050.85,7047.9,0.0007,0.0008,7045.914405,7053.542834267414,-7.628429267413594,70.45914405,70.53542834267414,-0.07628429267413595,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_53_110586,41,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7050.9,7047.9,0.0007,0.0008,7045.96437,7053.542834267414,-7.578464267414347,70.4596437,70.53542834267414,-0.07578464267414348,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_53_401399,42,BTC,USDT,HitBtc,Binance,0.0909899906393236,640.27835905,0.0527752586708696,371.22644698,7050.63,7047.8,0.0007,0.00075,7045.694559,7053.089817363023,-7.3952583630234585,70.45694559,70.53089817363023,-0.07395258363023459,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_53_713651,43,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7050.66,7047.9,0.0007,0.0008,7045.7245379999995,7053.542834267414,-7.818296267414553,70.45724538,70.53542834267414,-0.07818296267414553,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_53_994839,44,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7050.87,7048.1,0.0007,0.0008,7045.934391,7053.742994395517,-7.808603395516911,70.45934391,70.53742994395517,-0.07808603395516911,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_54_327567,45,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7050.97,7048.1,0.0007,0.0008,7046.034321,7053.742994395517,-7.708673395516598,70.46034321,70.53742994395517,-0.07708673395516598,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_54_625484,46,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7050.97,7048.1,0.0007,0.0008,7046.034321,7053.742994395517,-7.708673395516598,70.46034321,70.53742994395517,-0.07708673395516598,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_54_924188,47,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7050.97,7048.1,0.0007,0.0008,7046.034321,7053.742994395517,-7.708673395516598,70.46034321,70.53742994395517,-0.07708673395516598,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_55_202131,48,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7050.97,7048.1,0.0007,0.0008,7046.034321,7053.742994395517,-7.708673395516598,70.46034321,70.53742994395517,-0.07708673395516598,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_55_491827,49,BTC,USDT,Kucoin,Binance,0.0460393368543085,323.83839345,0.0527752586708696,371.22644698,7048.0,7047.13,0.0008,0.00075,7042.3616,7052.419314485865,-10.05771448586438,70.42361600000001,70.52419314485864,-0.1005771448586438,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_55_798855,50,BTC,USDT,Kucoin,Binance,0.0460393368543085,323.83839345,0.0527752586708696,371.22644698,7047.8,7046.71,0.0008,0.00075,7042.16176,7051.9989992494375,-9.837239249437516,70.4216176,70.51998999249437,-0.09837239249437517,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_56_090199,51,BTC,USDT,Kucoin,Binance,0.0460393368543085,323.83839345,0.0527752586708696,371.22644698,7047.8,7046.71,0.0008,0.00075,7042.16176,7051.9989992494375,-9.837239249437516,70.4216176,70.51998999249437,-0.09837239249437517,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_56_384804,52,BTC,USDT,Kucoin,Binance,0.0460393368543085,323.83839345,0.0527752586708696,371.22644698,7047.8,7045.19,0.0008,0.00075,7042.16176,7050.477858393795,-8.316098393795073,70.4216176,70.50477858393795,-0.08316098393795074,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_56_672811,53,BTC,USDT,Kucoin,Binance,0.0460393368543085,323.83839345,0.0527752586708696,371.22644698,7047.5,7046.34,0.0008,0.00075,7041.862,7051.628721541157,-9.766721541156585,70.41862,70.51628721541157,-0.09766721541156585,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_56_956953,54,BTC,USDT,Kucoin,Binance,0.0460393368543085,323.83839345,0.0527752586708696,371.22644698,7046.8,7045.65,0.0008,0.00075,7041.16256,7050.9382036527395,-9.775643652739745,70.4116256,70.5093820365274,-0.09775643652739746,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_57_247753,55,BTC,USDT,Kucoin,Binance,0.0460393368543085,323.83839345,0.0527752586708696,371.22644698,7046.8,7046.4,0.0008,0.00075,7041.16256,7051.688766574931,-10.526206574931166,70.4116256,70.51688766574931,-0.10526206574931166,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_57_545300,56,BTC,USDT,Kucoin,Binance,0.0460393368543085,323.83839345,0.0527752586708696,371.22644698,7046.8,7046.58,0.0008,0.00075,7041.16256,7051.868901676257,-10.70634167625758,70.4116256,70.51868901676258,-0.1070634167625758,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_57_839533,57,BTC,USDT,Kucoin,Kucoin,0.0460393368543085,323.83839345,0.0460393368543085,323.83839345,7046.8,7046.9,0.0008,0.0008,7041.16256,7052.542033626902,-11.379473626901927,70.4116256,70.52542033626902,-0.11379473626901927,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_58_136707,58,BTC,USDT,Kucoin,Binance,0.0460393368543085,323.83839345,0.0527752586708696,371.22644698,7046.8,7046.65,0.0008,0.00075,7041.16256,7051.938954215661,-10.77639421566164,70.4116256,70.51938954215662,-0.1077639421566164,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_58_420472,59,BTC,USDT,Kucoin,Binance,0.0460393368543085,323.83839345,0.0527752586708696,371.22644698,7046.8,7046.62,0.0008,0.00075,7041.16256,7051.908931698774,-10.746371698774055,70.4116256,70.51908931698775,-0.10746371698774056,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_58_702569,60,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7047.14,7046.9,0.0007,0.0008,7042.207002,7052.542033626902,-10.335031626901582,70.42207002,70.52542033626902,-0.10335031626901582,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_58_975579,61,BTC,USDT,HitBtc,Binance,0.0909899906393236,640.27835905,0.0527752586708696,371.22644698,7047.93,7046.68,0.0007,0.00075,7042.996449,7051.96897673255,-8.972527732549679,70.42996449,70.5196897673255,-0.08972527732549679,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_59_269251,62,BTC,USDT,HitBtc,Binance,0.0909899906393236,640.27835905,0.0527752586708696,371.22644698,7047.6,7046.42,0.0007,0.00075,7042.66668,7051.70878158619,-9.042101586189347,70.4266668,70.5170878158619,-0.09042101586189347,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_59_558708,63,BTC,USDT,HitBtc,Binance,0.0909899906393236,640.27835905,0.0527752586708696,371.22644698,7047.14,7046.42,0.0007,0.00075,7042.207002,7051.70878158619,-9.501779586189514,70.42207002,70.5170878158619,-0.09501779586189514,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_45_59_834017,64,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7047.14,7046.9,0.0007,0.0008,7042.207002,7052.542033626902,-10.335031626901582,70.42207002,70.52542033626902,-0.10335031626901582,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_00_122748,65,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7047.43,7046.9,0.0007,0.0008,7042.4967990000005,7052.542033626902,-10.04523462690122,70.42496799000001,70.52542033626902,-0.1004523462690122,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_00_452167,66,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7047.54,7046.9,0.0007,0.0008,7042.6067219999995,7052.542033626902,-9.935311626902148,70.42606722,70.52542033626902,-0.09935311626902149,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_00_752187,67,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7047.64,7046.9,0.0007,0.0008,7042.706652,7052.542033626902,-9.835381626901835,70.42706652,70.52542033626902,-0.09835381626901836,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_01_041128,68,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7047.8,7046.9,0.0007,0.0008,7042.86654,7052.542033626902,-9.675493626901698,70.4286654,70.52542033626902,-0.09675493626901699,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
<k_toolKit.Toolkit object at 0x7f9602a98588>,20_04_20__13_46_01_335121,69,BTC,USDT,HitBtc,Kucoin,0.0909899906393236,640.27835905,0.0460393368543085,323.83839345,7047.75,7046.9,0.0007,0.0008,7042.816575,7052.542033626902,-9.725458626901855,70.42816575,70.52542033626902,-0.09725458626901855,-0.07121876321058153,0.1898045861645017,1335.3431994799998,False,threshold
