toolkit,now,run,base_sym,quote_sym,top_bid_xch,top_ask_xch,bid_acct_bal_BTC,bid_acct_bal_USD,ask_acct_bal_BTC,ask_acct_bal_USD,top_bid_prc_USD,top_ask_prc_USD,top_bid_fee,top_ask_fee,bid_inc_fees_USD,ask_inc_fees_USD,profit_inc_fees_USD,pro_rata_bid_USD,pro_rata_ask_USD,PRO_RATA_PROFIT_USD,TTL_BALANCE_BTC,TTL_BALANCE_US
<k_toolKit.Toolkit object at 0x7f3c316165c0>,20_04_19__09_23_56_321973,0,BTC,USDT,Kucoin,Binance,0.0253747576479256,181.06031445,0.0519875846715599,370.99042254,7138.1,7136.97,0.0008,0.00075,7132.389520000001,7142.326745058795,-9.937225058793956,71.32389520000001,71.42326745058794,-0.09937225058793957,0.1470538998748073,1049.37073699,False,threshold
<k_toolKit.Toolkit object at 0x7f3c316165c0>,20_04_19__09_23_58_366133,1,BTC,USDT,Kucoin,Binance,0.0253747576479256,181.06031445,0.0519875846715599,370.99042254,7138.1,7136.97,0.0008,0.00075,7132.389520000001,7142.326745058795,-9.937225058793956,71.32389520000001,71.42326745058794,-0.09937225058793957,0.1470538998748073,1049.37073699,False,threshold
<k_toolKit.Toolkit object at 0x7f3c316165c0>,20_04_19__09_23_58_763036,2,BTC,USDT,Kucoin,Binance,0.0253747576479256,181.06031445,0.0519875846715599,370.99042254,7138.1,7136.97,0.0008,0.00075,7132.389520000001,7142.326745058795,-9.937225058793956,71.32389520000001,71.42326745058794,-0.09937225058793957,0.1470538998748073,1049.37073699,False,threshold
<k_toolKit.Toolkit object at 0x7f3c316165c0>,20_04_19__09_23_59_157010,3,BTC,USDT,Kucoin,Binance,0.0253747576479256,181.06031445,0.0519875846715599,370.99042254,7138.1,7136.97,0.0008,0.00075,7132.389520000001,7142.326745058795,-9.937225058793956,71.32389520000001,71.42326745058794,-0.09937225058793957,0.1470538998748073,1049.37073699,False,threshold
<k_toolKit.Toolkit object at 0x7f3c316165c0>,20_04_19__09_23_59_560670,4,BTC,USDT,Kucoin,Binance,0.0253747576479256,181.06031445,0.0519875846715599,370.99042254,7138.1,7136.97,0.0008,0.00075,7132.389520000001,7142.326745058795,-9.937225058793956,71.32389520000001,71.42326745058794,-0.09937225058793957,0.1470538998748073,1049.37073699,False,threshold
<k_toolKit.Toolkit object at 0x7f3c316165c0>,20_04_19__09_23_59_943896,5,BTC,USDT,Kucoin,Binance,0.0253747576479256,181.06031445,0.0519875846715599,370.99042254,7138.1,7136.98,0.0008,0.00075,7132.389520000001,7142.3367525644235,-9.947232564422848,71.32389520000001,71.42336752564424,-0.09947232564422848,0.1470538998748073,1049.37073699,False,threshold
<k_toolKit.Toolkit object at 0x7f3c316165c0>,20_04_19__09_24_00_366854,6,BTC,USDT,Kucoin,Binance,0.0253747576479256,181.06031445,0.0519875846715599,370.99042254,7138.1,7136.98,0.0008,0.00075,7132.389520000001,7142.3367525644235,-9.947232564422848,71.32389520000001,71.42336752564424,-0.09947232564422848,0.1470538998748073,1049.37073699,False,threshold
<k_toolKit.Toolkit object at 0x7f3c316165c0>,20_04_19__09_24_00_750333,7,BTC,USDT,Kucoin,Binance,0.0253747576479256,181.06031445,0.0519875846715599,370.99042254,7138.1,7136.98,0.0008,0.00075,7132.389520000001,7142.3367525644235,-9.947232564422848,71.32389520000001,71.42336752564424,-0.09947232564422848,0.1470538998748073,1049.37073699,False,threshold
<k_toolKit.Toolkit object at 0x7f3c316165c0>,20_04_19__09_24_01_138757,8,BTC,USDT,Kucoin,Binance,0.0253747576479256,181.06031445,0.0519875846715599,370.99042254,7138.1,7136.98,0.0008,0.00075,7132.389520000001,7142.3367525644235,-9.947232564422848,71.32389520000001,71.42336752564424,-0.09947232564422848,0.1470538998748073,1049.37073699,False,threshold
<k_toolKit.Toolkit object at 0x7f3c316165c0>,20_04_19__09_24_01_779145,9,BTC,USDT,Kucoin,Binance,0.0253747576479256,181.06031445,0.0519875846715599,370.99042254,7138.1,7136.98,0.0008,0.00075,7132.389520000001,7142.3367525644235,-9.947232564422848,71.32389520000001,71.42336752564424,-0.09947232564422848,0.1470538998748073,1049.37073699,False,threshold
